id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
22261956,Mon Apr 08 2019 16:11:18 GMT-0400 (EDT),2019-04-08,2019-04-08 20:11:18 UTC,Eastern Time (US & Canada),216606,brandonli,Brandon Li,2019-04-10 00:10:33 UTC,2023-03-24 13:47:11 UTC,research,,https://www.inaturalist.org/observations/22261956,https://static.inaturalist.org/photos/34473823/medium.jpg,,"",,2,0,false,3,"Morningside Park, New York, NY, US",40.8076866667,-73.9578083333,10,,,,10,,,false,,,burdocks,Arctium,burdocks,Plantae,59571
22601239,Wed Apr 17 2019 08:00:40 GMT-0400 (EDT),2019-04-17,2019-04-17 12:00:40 UTC,Eastern Time (US & Canada),758353,kjohn,"",2019-04-17 12:00:49 UTC,2023-07-07 08:32:22 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/22601239,https://inaturalist-open-data.s3.amazonaws.com/photos/35018716/medium.jpg,,"",,1,0,false,3,"Morningside Park, New York, NY, US",40.8035967825,-73.9593800717,10,,,,10,,,false,,,lesser periwinkle,Vinca minor,lesser periwinkle,Plantae,55844
23242710,2019-04-26 6:47:31 PM EDT,2019-04-26,2019-04-26 22:47:31 UTC,Eastern Time (US & Canada),1652659,kspack,"",2019-04-26 22:48:20 UTC,2019-04-27 01:06:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/23242710,https://inaturalist-open-data.s3.amazonaws.com/photos/36014941/medium.jpeg,,"",,1,0,false,2,"351 W 114th St, New York, NY 10026, USA",40.8041038513,-73.9584503174,,,,,,,open,false,gps,gps,American Robin,Turdus migratorius,American Robin,Aves,12727
23243110,2019-04-26 6:49:26 PM EDT,2019-04-26,2019-04-26 22:49:26 UTC,Eastern Time (US & Canada),1652659,kspack,"",2019-04-26 22:50:07 UTC,2020-09-06 18:27:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/23243110,https://inaturalist-open-data.s3.amazonaws.com/photos/36015532/medium.jpeg,,"",,2,0,false,2,"2 Morningside Ave, New York, NY 10026, USA",40.80374721,-73.95889468,17,,,,17,,open,false,,,Red-eared Slider,Trachemys scripta elegans,Red-eared Slider,Reptilia,51271
24174745,Tue Apr 30 2019 08:38:44 GMT-0400 (EDT),2019-04-30,2019-04-30 12:38:44 UTC,Eastern Time (US & Canada),793749,justkate,,2019-04-30 12:39:14 UTC,2020-10-24 02:24:46 UTC,research,,https://www.inaturalist.org/observations/24174745,https://static.inaturalist.org/photos/37384533/medium.jpg,,"",,1,0,false,3,"Morningside Park, New York, NY, US",40.8085283333,-73.95742,10,,,,10,,,false,,,jetbead,Rhodotypos scandens,jetbead,Plantae,127609
24174833,Tue Apr 30 2019 08:40:11 GMT-0400 (EDT),2019-04-30,2019-04-30 12:40:11 UTC,Eastern Time (US & Canada),793749,justkate,,2019-04-30 12:40:56 UTC,2023-03-24 13:57:03 UTC,research,,https://www.inaturalist.org/observations/24174833,https://static.inaturalist.org/photos/37384708/medium.jpg,,"",,1,0,false,3,"Morningside Park, New York, NY, US",40.808555,-73.957345,10,,,,10,,,false,,,burdocks,Arctium,burdocks,Plantae,59571
24174847,Tue Apr 30 2019 08:39:55 GMT-0400 (EDT),2019-04-30,2019-04-30 12:39:55 UTC,Eastern Time (US & Canada),793749,justkate,,2019-04-30 12:41:14 UTC,2019-04-30 13:13:51 UTC,research,,https://www.inaturalist.org/observations/24174847,https://static.inaturalist.org/photos/37384732/medium.jpg,,"",,1,0,false,3,"Morningside Park, New York, NY, US",40.8085716667,-73.9573366667,10,,,,10,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
24449873,Fri May 03 2019 12:52:41 GMT-0400 (EDT),2019-05-03,2019-05-03 16:52:41 UTC,Eastern Time (US & Canada),1602942,kdw2131,,2019-05-03 16:52:53 UTC,2019-05-03 21:20:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24449873,https://inaturalist-open-data.s3.amazonaws.com/photos/37806004/medium.jpg,,"",,1,0,false,3,"Morningside Park, New York, NY, US",40.8052196447,-73.9594931436,10,,,,10,,,false,,,garlic mustard,Alliaria petiolata,garlic mustard,Plantae,56061
24449989,Fri May 03 2019 12:55:19 GMT-0400 (EDT),2019-05-03,2019-05-03 16:55:19 UTC,Eastern Time (US & Canada),1602942,kdw2131,,2019-05-03 16:55:29 UTC,2022-03-12 18:46:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24449989,https://inaturalist-open-data.s3.amazonaws.com/photos/37806202/medium.jpg,,"",,1,0,false,3,"Morningside Park, New York, NY, US",40.8050417807,-73.9594656509,10,,,,10,,open,false,,,basswood,Tilia americana,basswood,Plantae,54854
24450097,Fri May 03 2019 12:57:11 GMT-0400 (EDT),2019-05-03,2019-05-03 16:57:11 UTC,Eastern Time (US & Canada),1602942,kdw2131,,2019-05-03 16:57:53 UTC,2019-11-29 17:28:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24450097,https://inaturalist-open-data.s3.amazonaws.com/photos/37806417/medium.jpg,,"",,3,1,false,3,"Morningside Park, New York, NY, US",40.8047598973,-73.9594965801,10,,,,10,,open,false,,,fortune's spindle,Euonymus fortunei,fortune's spindle,Plantae,130893
